id,name,mass,fall,year,longtitude,latitude
17079,Northwest Africa 070,8224,Found,2000,0,0
17080,Northwest Africa 073,2914,Found,2000,0,0
17081,Northwest Africa 074,2686,Found,2000,0,0
17082,Northwest Africa 078,1172,Found,2000,0,0
17083,Northwest Africa 079,2350,Found,2000,0,0
17087,Northwest Africa 085,1804,Found,2000,0,0
17093,Northwest Africa 096,2510,Found,2000,0,0
17095,Northwest Africa 098,5624,Found,2000,0,0
17096,Northwest Africa 099,16000,Found,2000,0,0
17097,Northwest Africa 100,7136,Found,2000,0,0
17099,Northwest Africa 101,2436,Found,2000,0,0
17100,Northwest Africa 102,2014,Found,2000,0,0
17101,Northwest Africa 103,1188,Found,2000,0,0
17102,Northwest Africa 104,4162,Found,2000,0,0
17109,Northwest Africa 105,1382,Found,2000,0,0
17113,Northwest Africa 106,4254,Found,2000,0,0
17117,Northwest Africa 107,1630,Found,2000,0,0
17118,Northwest Africa 108,1612,Found,2000,0,0
17120,Northwest Africa 109,1166,Found,2000,0,0
17123,Northwest Africa 111,3918,Found,2000,0,0
17130,Northwest Africa 1172,120000,Found,2000,0,0
17137,Northwest Africa 1180,1705,Found,2000,0,0
17152,Northwest Africa 1200,1077,Found,2000,0,0
17191,Northwest Africa 124,2909,Found,2000,0,0
17239,Northwest Africa 1463,1001,Found,2000,0,0
17277,Northwest Africa 1500,3300,Found,2000,0,0
17322,Northwest Africa 1563,2950,Found,2000,0,0
17647,Northwest Africa 230,1548,Found,2000,0,0
17653,Northwest Africa 240,2250,Found,2000,0,0
17654,Northwest Africa 241,12400,Found,2000,0,0
17655,Northwest Africa 242,1120,Found,2000,0,0
17656,Northwest Africa 243,3142,Found,2000,0,0
17659,Northwest Africa 246,1250,Found,2000,0,0
17660,Northwest Africa 247,1050,Found,2000,0,0
17662,Northwest Africa 250,11000,Found,2000,0,0
17673,Northwest Africa 267,73900,Found,2000,0,0
17674,Northwest Africa 280,1490,Found,2000,0,0
17675,Northwest Africa 281,2082,Found,2000,0,0
17687,Northwest Africa 301,2150,Found,2000,0,0
17689,Northwest Africa 3011,8640,Found,2000,0,0
17690,Northwest Africa 3012,4168,Found,2000,0,0
17691,Northwest Africa 3013,3122,Found,2000,0,0
17692,Northwest Africa 3014,2673,Found,2000,0,0
17736,Northwest Africa 468,6100,Found,2000,0,0
17745,Northwest Africa 477,1194,Found,2000,-4.17667,32.03333
17750,Northwest Africa 482,1015,Found,2000,0,0
17751,Northwest Africa 487,4272,Found,2000,0,0
17756,Northwest Africa 502,1136,Found,2000,0,0
17762,Northwest Africa 509,10800,Found,2000,0,0
17766,Northwest Africa 515,20000,Found,2000,0,0
17768,Northwest Africa 518,3470,Found,2000,0,0
17774,Northwest Africa 527,9452,Found,2000,0,0
17775,Northwest Africa 528,2418,Found,2000,0,0
17779,Northwest Africa 532,2830,Found,2000,0,0
17786,Northwest Africa 539,2020,Found,2000,-5.18333,31.1
17787,Northwest Africa 540,3540,Found,2000,-5.18333,31.1
17798,Northwest Africa 711,1350,Found,2000,0,0
17801,Northwest Africa 714,2850,Found,2000,0,0
17802,Northwest Africa 715,1640,Found,2000,0,0
17804,Northwest Africa 722,1280,Found,2000,-4.25,31.15
17819,Northwest Africa 740,1000,Found,2000,-4.41667,30.25
17826,Northwest Africa 752,3450,Found,2000,0,0
17827,Northwest Africa 753,12000,Found,2000,0,0
17828,Northwest Africa 754,30000,Found,2000,0,0
17830,Northwest Africa 756,20000,Found,2000,0,0
17833,Northwest Africa 760,1581,Found,2000,0,0
17835,Northwest Africa 762,2242,Found,2000,0,0
17837,Northwest Africa 764,1015,Found,2000,0,0
17840,Northwest Africa 767,5146,Found,2000,-5.08833,30.63583
17841,Northwest Africa 768,1708,Found,2000,-9.27,28.00083
17861,Northwest Africa 835,1104,Found,2000,-9.27,28.00083
17862,Northwest Africa 836,3660,Found,2000,-9.01733,27.38833
17874,Northwest Africa 848,4508,Found,2000,-9.27,28.00083
17879,Northwest Africa 854,45000,Found,2000,0,0
17880,Northwest Africa 855,14600,Found,2000,0,0
17885,Northwest Africa 860,32000,Found,2000,0,0
18088,Pampa (f),1300,Found,2000,0,23.18333
18089,Pampa (g),2900,Found,2000,0,23.18333
22798,Sahara 00019,1665,Found,2000,0,0
23106,Salar de Imilac,1005,Found,2000,0,24.20333
23193,Sayh al Uhaymir 001,450000,Found,2000,56.66667,20.51667
23225,Sayh al Uhaymir 033,1868,Found,2000,57.29117,20.99667
23227,Sayh al Uhaymir 035,6760,Found,2000,57.18,20.67367
23231,Sayh al Uhaymir 039,1516,Found,2000,57.27639,21.05694
23258,Sayh al Uhaymir 066,4670,Found,2000,56.67667,20.53167
23259,Sayh al Uhaymir 067,2866,Found,2000,57.27833,20.04333
23279,Sayh al Uhaymir 087,1736,Found,2000,57.23167,20.32
23290,Sayh al Uhaymir 098,2342,Found,2000,56.80587,21.14493
23293,Sayh al Uhaymir 101,1704,Found,2000,57.26272,21.05303
23515,Shalim 002,1248,Found,2000,55.72135,18.70728
23648,Smara,12870,Found,2000,-11.73333,26.68333
23686,Spade,8860,Found,2000,-102.12833,34.00111
23715,Statesboro,2158.26,Found,2000,-81.91667,32.4375
23779,Tafassasset,114000,Found,2000,10.44167,20.76333
23782,Tagish Lake,10000,Fell,2000,-134.20139,59.70444
23969,Thiel Mountains 99017,1527.6,Found,2000,0,85.16345
24351,Yafa,5700,Fell,2000,45.17,13.71111
24355,Yamato 000593,13713,Found,2000,-35.66667,71.5
24356,Yamato 000749,1283,Found,2000,-35.66667,71.5
30664,Gila Bend,3700,Found,2000,-112.61667,33.03333
30772,Northwest Africa 1391,1091,Found,2000,0,0
30775,Northwest Africa 1397,40000,Found,2000,0,0
31277,Northwest Africa 774,1440,Found,2000,0,0
31890,Northwest Africa 869,2000000,Found,2000,0,0
33061,Northwest Africa 2465,1167,Found,2000,0,0
33671,Northwest Africa 3347,4480,Found,2000,0,0
33676,Northwest Africa 3352,7430,Found,2000,0,0
33681,Northwest Africa 3357,1030,Found,2000,0,0
34491,Fukang,1003000,Found,2000,87.63333,44.43333
43637,Yamato 002875,10667,Found,2000,0,0
50912,Cargo Muchacho Mountains,2860,Found,2000,-114.767183,32.91745
54571,Northwest Africa 6996,1533.74,Found,2000,0,0
54574,Northwest Africa 6999,7465,Found,2000,0,0
55727,Hammadah al Hamra 344,2318.4,Found,2000,12.97985,28.99065
57354,Agoudal,100000,Found,2000,-5.51528,31.98457
336,Acfer 329,30000,Found,2001,4.1,27.58333
353,Acfer 347,1165,Found,2001,4.3,27.68333
354,Acfer 348,8750,Found,2001,4.27817,27.97933
359,Acfer 353,11935,Found,2001,3.89,27.48917
416,Aguemour 017,1000,Found,2001,4.35,27.4
5018,Beni M'hira,19000,Fell,2001,10.8,32.86667
6664,Dergaon,12500,Fell,2001,93.86667,26.68333
6694,Devgaon,12000,Fell,2001,81,19
6881,Dhofar 1074,1150,Found,2001,54.19547,18.73953
6886,Dhofar 1079,2132,Found,2001,54.20047,18.74372
6890,Dhofar 1082,2493.5,Found,2001,54.1942,18.74215
7008,Dhofar 224,14974,Found,2001,54.57333,19.15833
7012,Dhofar 228,3452,Found,2001,54.58333,19.15
7015,Dhofar 231,1780,Found,2001,54.57667,18.79167
7028,Dhofar 245,1074.6,Found,2001,54.71183,18.663
7039,Dhofar 256,1465.4,Found,2001,54.38433,18.74583
7040,Dhofar 257,2520.1,Found,2001,54.38333,18.74667
7043,Dhofar 260,6574.4,Found,2001,54.2505,18.7865
7046,Dhofar 263,1698.1,Found,2001,54.40067,18.34583
7055,Dhofar 272,2073,Found,2001,54.11833,18.43833
7056,Dhofar 273,2085,Found,2001,54.14833,18.375
7057,Dhofar 274,2475,Found,2001,54.05,18.06333
7059,Dhofar 276,7285,Found,2001,54.135,18.65
7060,Dhofar 277,1930,Found,2001,54.33667,18.34833
7061,Dhofar 278,1666,Found,2001,54.66667,18.66833
7062,Dhofar 279,1932,Found,2001,54.33833,18.265
7064,Dhofar 281,4936,Found,2001,54.29833,18.575
7066,Dhofar 283,1788,Found,2001,54.01833,18.44
7067,Dhofar 284,1337,Found,2001,54.03,18.46333
7069,Dhofar 286,1453,Found,2001,54.115,18.12667
7072,Dhofar 289,1180,Found,2001,54.19333,18.33333
7076,Dhofar 293,2366,Found,2001,54.85833,19.10667
7077,Dhofar 294,5988,Found,2001,54.5,18.61333
7099,Dhofar 316,3215,Found,2001,54.78667,19.155
7100,Dhofar 317,2897,Found,2001,54.01833,18.58833
7121,Dhofar 338,1140,Found,2001,54.70333,18.76167
7129,Dhofar 346,1345,Found,2001,54.6,18.915
7175,Dhofar 393,5000,Found,2001,54.83312,19.13922
7176,Dhofar 394,1057,Found,2001,54.88805,19.03612
7177,Dhofar 395,1168,Found,2001,54.88535,19.03642
7178,Dhofar 396,1033,Found,2001,54.88523,19.03585
7179,Dhofar 397,1176,Found,2001,54.88197,19.0388
7183,Dhofar 401,1304,Found,2001,54.5332,19.30018
7187,Dhofar 405,8000,Found,2001,54.53087,19.3023
7189,Dhofar 408,2355,Found,2001,54.12648,18.6874
7193,Dhofar 414,5156,Found,2001,54.24288,18.77153
7212,Dhofar 435,6800,Found,2001,54.52505,18.8871
7219,Dhofar 444,1469,Found,2001,54.4797,18.90838
7221,Dhofar 446,12400,Found,2001,54.68658,18.93805
7231,Dhofar 470,1280,Found,2001,54.70167,19.05083
7238,Dhofar 477,3796,Found,2001,54.88417,19.18556
7239,Dhofar 478,2683,Found,2001,54.61667,19.16861
7240,Dhofar 479,2512,Found,2001,54.65194,19.20111
7246,Dhofar 485,1558,Found,2001,54.78361,19.10083
7248,Dhofar 487,3549,Found,2001,54.76667,19.15194
7256,Dhofar 495,3184,Found,2001,54.575,19.15833
7305,Dhofar 544,2392,Found,2001,54.51786,19.31528
7309,Dhofar 548,3677,Found,2001,54.56833,19.34917
7323,Dhofar 562,1100,Found,2001,54.38548,18.72745
7343,Dhofar 583,1378,Found,2001,54.1872,18.72495
7351,Dhofar 594,1806,Found,2001,54.39503,18.7247
7364,Dhofar 607,5000,Found,2001,54.19053,18.7288
7374,Dhofar 617,7395,Found,2001,54.70645,19.161
7381,Dhofar 624,1332,Found,2001,54.814,19.12012
7385,Dhofar 628,2220,Found,2001,54.81438,19.106
7388,Dhofar 631,1395,Found,2001,54.81738,19.10982
7396,Dhofar 639,1521,Found,2001,54.60048,19.20277
7403,Dhofar 646,3518,Found,2001,54.18137,18.9942
7410,Dhofar 653,1308,Found,2001,54.81,19.10795
7419,Dhofar 662,1511,Found,2001,54.80662,19.09815
7430,Dhofar 673,1493,Found,2001,54.6083,19.2063
7436,Dhofar 679,1653,Found,2001,54.66957,19.27163
7447,Dhofar 690,1769,Found,2001,54.76188,19.4118
7477,Dhofar 721,13605,Found,2001,54.15333,18.79167
7553,Dhofar 807,1260,Found,2001,54.0859,18.50428
7660,Dolores,4333,Found,2001,0,19.65
11797,Hammadah al Hamra 314,1470,Found,2001,13.45883,28.65467
11803,Hammadah al Hamra 320,7823,Found,2001,12.206,28.97067
11909,Horh Uul,44000,Found,2001,104.16667,43.25
12176,Johannessen Nunataks 01001,1058.7,Found,2001,-161.13611,72.85833
16234,Meteorite Hills 01001,1591,Found,2001,-159.75,79.68333
16235,Meteorite Hills 01002,3922.7,Found,2001,-159.75,79.68333
16236,Meteorite Hills 01003,2835,Found,2001,-159.75,79.68333
16237,Meteorite Hills 01004,1554.3,Found,2001,-159.75,79.68333
16238,Meteorite Hills 01005,19000,Found,2001,-159.75,79.68333
16254,Meteorite Hills 01021,1116.6,Found,2001,-159.75,79.68333
16255,Meteorite Hills 01022,1060.3,Found,2001,-159.75,79.68333
16263,Meteorite Hills 01030,1360.2,Found,2001,-159.75,79.68333
16283,Meteorite Hills 01050,1375.1,Found,2001,-159.75,79.68333
16647,Miller Butte 01001,6260,Found,2001,-161.31583,72.68417
17098,Northwest Africa 1000,1200,Found,2001,0,0
17122,Northwest Africa 1109,6000,Found,2001,0,0
17138,Northwest Africa 1181,3279,Found,2001,0,0
17235,Northwest Africa 1430,113000,Found,2001,0,0
17240,Northwest Africa 1464,1800,Found,2001,0,0
17241,Northwest Africa 1465,3000,Found,2001,0,0
17272,Northwest Africa 1495,6560,Found,2001,0,0
17274,Northwest Africa 1497,1890,Found,2001,0,0
17276,Northwest Africa 1499,1002,Found,2001,0,0
17279,Northwest Africa 1502,1150,Found,2001,0,0
17296,Northwest Africa 1525,4889,Found,2001,0,0
17337,Northwest Africa 1578,1549,Found,2001,-4.38333,31.6
17338,Northwest Africa 1579,5200,Found,2001,-4.85,31.5
17339,Northwest Africa 1580,5700,Found,2001,-4,31.33333
17340,Northwest Africa 1581,50200,Found,2001,-4.25,31.38333
17352,Northwest Africa 1592,1127,Found,2001,0,0
17444,Northwest Africa 1761,4560,Found,2001,0,0
17449,Northwest Africa 1766,3694,Found,2001,0,0
17602,Northwest Africa 2009,1220,Found,2001,0,0
17632,Northwest Africa 2237,2300,Found,2001,0,0
17686,Northwest Africa 3009,1500,Found,2001,0,0
17719,Northwest Africa 427,4120,Found,2001,0,0
17859,Northwest Africa 832,3450,Found,2001,0,0
17866,Northwest Africa 840,2875,Found,2001,-9.03667,30.19267
17867,Northwest Africa 841,8012,Found,2001,-9.03667,30.19267
17868,Northwest Africa 842,1227,Found,2001,0,0
17869,Northwest Africa 843,4850,Found,2001,0,0
17873,Northwest Africa 847,1851,Found,2001,0,0
17875,Northwest Africa 850,5300,Found,2001,-5.89233,30.40667
17884,Northwest Africa 859,75300,Found,2001,0,0
17893,Northwest Africa 904,26399,Found,2001,0,0
17894,Northwest Africa 906,1031,Found,2001,0,0
17895,Northwest Africa 916,1714,Found,2001,0,0
17905,Northwest Africa 974,2250,Found,2001,0,0
17908,Northwest Africa 980,2164,Found,2001,0,0
17982,Odell Glacier 01500,5208.9,Found,2001,0,0
18178,Payson,1728,Found,2001,-111.4,34.23333
18854,Point Berliet,42000,Found,2001,9.53783,20.537
22806,Sahara 01500,2059,Found,2001,0,0
22809,Sahara 02500,410850,Found,2001,0,0
23126,San Juan 001,1229,Found,2001,0,25.575
23260,Sayh al Uhaymir 068,1165,Found,2001,57.17833,21.32667
23264,Sayh al Uhaymir 072,6750,Found,2001,57.169,20.63817
23265,Sayh al Uhaymir 073,1899.1,Found,2001,57.169,20.6515
23267,Sayh al Uhaymir 075,4261.2,Found,2001,57.14067,20.6845
23268,Sayh al Uhaymir 076,1024.9,Found,2001,57.122,20.7325
23281,Sayh al Uhaymir 089,2618,Found,2001,57.2,20.88167
23332,Sayh al Uhaymir 140,2517,Found,2001,57.21136,21.20769
23350,Sayh al Uhaymir 163,1877.3,Found,2001,57.32685,21.03703
23516,Shalim 003,10350,Found,2001,55.50183,18.18233
23517,Shalim 004,10350,Found,2001,55.50183,18.18233
23545,Shişr 007,9024,Found,2001,53.5675,18.2925
23548,Shişr 010,17604,Found,2001,53.97,18.55
23550,Shişr 015,3409.3,Found,2001,53.9229,18.54908
23554,Shişr 019,1332.73,Found,2001,53.8935,18.5475
23555,Shişr 020,2200.72,Found,2001,53.89155,18.55927
23682,Southampton,3580,Found,2001,-81.37217,44.50642
23997,Tiffa 007,9250,Found,2001,11.587,20.20117
24115,Umm as Samim 001,1847,Found,2001,56.41667,21.31833
24116,Umm as Samim 002,1048,Found,2001,56.42167,21.32333
30448,Bukhara,5300,Fell,2001,64.60035,39.77978
30889,Northwest Africa 2173,13000,Found,2001,0,0
31091,Northwest Africa 2528,5273,Found,2001,0,0
31171,Northwest Africa 2884,15441,Found,2001,0,0
31278,Northwest Africa 775,3280,Found,2001,0,0
31285,Paposo,2000,Found,2001,0,25.14333
31349,Tiffa 008,1149,Found,2001,11.85,20.35833
31352,Verkhnyi Saltov,9530,Found,2001,36.8001,50.11112
31855,Northwest Africa 793,1422,Found,2001,0,0
31860,Northwest Africa 798,4280,Found,2001,0,0
31861,Northwest Africa 799,1850,Found,2001,0,0
31863,Northwest Africa 801,5000,Found,2001,0,0
31865,Northwest Africa 803,6870,Found,2001,0,0
31981,Northwest Africa 975,1100,Found,2001,0,0
32147,Northwest Africa 1232,1900,Found,2001,0,0
32150,Northwest Africa 1277,1200,Found,2001,0,0
33490,Northwest Africa 3163,1634,Found,2001,0,0
33677,Northwest Africa 3353,3220,Found,2001,0,0
33680,Northwest Africa 3356,2075,Found,2001,0,0
33682,Northwest Africa 3358,1162,Found,2001,0,0
34019,Goronyo,11000,Found,2001,5.4,13.26667
34534,Jiddat al Harasis 124,1414,Found,2001,54.8,19.8
35514,Dhofar 1426,42850,Found,2001,54.70407,19.173
45004,Northwest Africa 4747,1200,Found,2001,0,0
45408,Ararki,4460,Found,2001,74.44,29.06
45822,Al Huqf 052,1319.4,Found,2001,57.0433,19.65675
45824,Al Huqf 054,2936.5,Found,2001,57.2698,19.61612
45825,Al Huqf 055,1865.6,Found,2001,57.28857,19.64073
45843,Jiddat al Harasis 317,21472,Found,2001,55.55723,19.36312
45929,Sayh al Uhaymir 437,1358.1,Found,2001,57.29492,21.08997
50690,Northwest Africa 5812,1173,Found,2001,0,0
50703,Northwest Africa 5825,3237,Found,2001,0,0
50727,Northwest Africa 5849,3230,Found,2001,0,0
50728,Northwest Africa 5850,1267,Found,2001,0,0
50907,Paris,1370,Found,2001,0,0
53619,Hammadah al Hamra 341,1530,Found,2001,11.6025,29.31083
343,Acfer 336,19400,Found,2002,4.06667,27.61667
348,Acfer 342,1276,Found,2002,4.66278,27.59056
386,Adrar Madet 002,2200,Found,2002,10.4941,18.61042
387,Adrar Yaouelt,2730,Found,2002,10.03503,17.67987
439,Al Huqf 006,1861.21,Found,2002,57.00842,19.84067
440,Al Huqf 007,1042.7,Found,2002,57.00953,19.84128
441,Al Huqf 008,1074.3,Found,2002,57.00747,19.84203
443,Al Huqf 010,41539.3,Found,2002,57.0028,19.86785
444,Al Huqf 011,8056,Found,2002,57.0032,19.86607
5024,Bensour,45000,Fell,2002,-7,30
6527,Dar al Gani 987,2031,Found,2002,16.39367,27.06417
6528,Dar al Gani 988,3128,Found,2002,16.39317,27.07
6534,Dar al Gani 994,7769,Found,2002,16.44533,27.48717
6811,Dhofar 1010,2298.4,Found,2002,54.00253,18.55417
6826,Dhofar 1024,1173,Found,2002,54.49478,19.30618
7456,Dhofar 700,2770,Found,2002,54.55167,19.30833
7458,Dhofar 702,2878,Found,2002,54.77667,19.165
7610,Dhofar 864,1233,Found,2002,54.16,18.16333
7619,Dhofar 916,1350,Found,2002,54.79167,19.09667
7637,Dhofar 935,1500,Found,2002,54.81167,19.105
7724,Dougherty,1113,Found,2002,-101.2,33.97917
7788,El Atchane 011,2886.4,Found,2002,4.55562,30.01965
10056,Essex,5000,Found,2002,-115.03333,34.61167
10174,Franconia,100000,Found,2002,-114.22197,34.71637
11192,Great Sand Sea 021,1416,Found,2002,25.54017,28.10567
12135,Jiddat al Harasis 073,550000,Found,2002,55.73333,19.7
12146,Jiddat al Harasis 087,1532.7,Found,2002,56.17588,19.58865
12149,Jiddat al Harasis 090,92667.6,Found,2002,56.6062,19.71678
12150,Jiddat al Harasis 091,123374,Found,2002,56.65432,19.69362
12153,Jiddat al Harasis 094,3713.75,Found,2002,56.77298,19.98358
12154,Jiddat al Harasis 095,1211.57,Found,2002,56.77298,19.98358
12155,Jiddat al Harasis 096,1853.5,Found,2002,56.82793,19.46028
12157,Jiddat al Harasis 098,7521.32,Found,2002,56.09232,19.2286
12158,Jiddat al Harasis 099,1595.38,Found,2002,56.83552,19.52688
12159,Jiddat al Harasis 100,1362.5,Found,2002,56.85202,19.51418
12307,Kilabo,19000,Fell,2002,9.8,12.76667
12467,LaPaz Icefield 02200,4013.1,Found,2002,0,0
12468,LaPaz Icefield 02201,4820.9,Found,2002,0,0
12469,LaPaz Icefield 02202,7277.3,Found,2002,0,0
12471,LaPaz Icefield 02204,1313.7,Found,2002,0,86.36667
12472,LaPaz Icefield 02205,1226.3,Found,2002,0,86.36667
12473,LaPaz Icefield 02206,1284.6,Found,2002,0,86.36667
12474,LaPaz Icefield 02207,2920.4,Found,2002,0,86.36667
12475,LaPaz Icefield 02208,1474.7,Found,2002,0,0
12476,LaPaz Icefield 02209,1563.1,Found,2002,0,86.36667
12477,LaPaz Icefield 02210,2237.6,Found,2002,0,86.36667
12478,LaPaz Icefield 02211,1651.9,Found,2002,0,0
12479,LaPaz Icefield 02212,1456,Found,2002,0,86.36667
12587,LaPaz Icefield 02320,2626.4,Found,2002,0,86.36667
12588,LaPaz Icefield 02321,1046,Found,2002,0,86.36667
14765,MacAlpine Hills 02450,2493.7,Found,2002,0,0
14769,MacAlpine Hills 02454,1762,Found,2002,0,0
15430,Maromandia,6000,Fell,2002,-48.1,14.2
16840,Mud Dry Lake,18255,Found,2002,-117.02097,37.8594
16950,Neuschwanstein,6189,Fell,2002,10.80833,47.525
17211,Northwest Africa 1260,2518,Found,2002,0,0
17262,Northwest Africa 1485,30000,Found,2002,0,0
17263,Northwest Africa 1486,6000,Found,2002,0,0
17264,Northwest Africa 1487,1142,Found,2002,0,0
17311,Northwest Africa 1550,8000,Found,2002,0,0
17341,Northwest Africa 1582,3451,Found,2002,0,0
17343,Northwest Africa 1584,3250,Found,2002,0,0
17392,Northwest Africa 1658,1345.5,Found,2002,0,0
17399,Northwest Africa 1664,6310,Found,2002,-3.18333,29.53333
17401,Northwest Africa 1667,1005,Found,2002,0,0
17428,Northwest Africa 1713,1073,Found,2002,0,0
17432,Northwest Africa 1717,6032,Found,2002,-13,21
17459,Northwest Africa 1777,1055,Found,2002,0,0
17460,Northwest Africa 1778,95000,Found,2002,0,0
17478,Northwest Africa 1795,33000,Found,2002,0,0
17479,Northwest Africa 1796,22000,Found,2002,0,0
17480,Northwest Africa 1797,18000,Found,2002,0,0
17481,Northwest Africa 1798,14000,Found,2002,0,0
17487,Northwest Africa 1804,1400,Found,2002,0,0
17515,Northwest Africa 1882,4438,Found,2002,0,0
17516,Northwest Africa 1883,1109,Found,2002,0,0
17533,Northwest Africa 1900,1100,Found,2002,0,0
17535,Northwest Africa 1902,1825,Found,2002,0,0
17542,Northwest Africa 1909,1200,Found,2002,0,0
17565,Northwest Africa 1943,1220,Found,2002,0,0
17594,Northwest Africa 2000,1981,Found,2002,0,0
17596,Northwest Africa 2003,1877,Found,2002,0,0
17626,Northwest Africa 2098,1333,Found,2002,0,0
17634,Northwest Africa 2239,100000,Found,2002,0,0
17639,Northwest Africa 2243,2000,Found,2002,0,0
17695,Northwest Africa 3017,1070,Found,2002,0,0
18249,Pecora Escarpment 02067,4751.3,Found,2002,0,85.63333
18253,Pecora Escarpment 02071,1175,Found,2002,0,85.63333
18254,Pecora Escarpment 02072,1021.9,Found,2002,0,85.63333
18836,Pitino,1667,Found,2002,0,27.46667
18913,Queen Alexandra Range 02100,1007.5,Found,2002,-168,84
22810,Sahara 02501,3960,Found,2002,0,0
23358,Sayh al Uhaymir 185,1575.3,Found,2002,57.27738,20.51485
23359,Sayh al Uhaymir 186,3166.74,Found,2002,57.17792,20.56455
23360,Sayh al Uhaymir 187,4211,Found,2002,57.32167,20.56945
23382,Sayh al Uhaymir 209,5585,Found,2002,57.2474,20.33168
23385,Sayh al Uhaymir 212,2027.06,Found,2002,57.0374,20.40277
23392,Sayh al Uhaymir 219,2934,Found,2002,56.9429,20.48407
23394,Sayh al Uhaymir 221,1945.35,Found,2002,57.40063,20.48933
23396,Sayh al Uhaymir 223,2309.2,Found,2002,57.36952,20.49133
23408,Sayh al Uhaymir 235,2370.06,Found,2002,57.19892,20.54182
23411,Sayh al Uhaymir 238,3436,Found,2002,57.31,20.55617
23414,Sayh al Uhaymir 241,1391.8,Found,2002,57.37607,20.56233
23426,Sayh al Uhaymir 253,2128.9,Found,2002,57.16163,20.59637
23431,Sayh al Uhaymir 258,3864.21,Found,2002,57.33912,20.61327
23432,Sayh al Uhaymir 259,1415.13,Found,2002,56.94792,20.6227
23437,Sayh al Uhaymir 264,3548.08,Found,2002,57.1949,20.69617
23438,Sayh al Uhaymir 265,6289.88,Found,2002,57.18392,20.70653
23439,Sayh al Uhaymir 266,25014,Found,2002,57.18317,20.70713
23450,Sayh al Uhaymir 277,11643,Found,2002,57.07545,20.16658
23451,Sayh al Uhaymir 278,27860.8,Found,2002,57.17887,21.26172
23568,Shişr 033,1097.72,Found,2002,53.7477,18.34725
